time slot,edge_cpu,iot_cpu
7730,0.07,0.37
7731,0.08,0.39
7732,0.34,0.48
7733,0.33,0.47
7734,0.36,0.51
7735,0.35,0.5
7736,0.34,0.5
7737,0.34,0.49
7738,0.46,0.55
7739,0.71,0.5
7740,0.72,0.38
7741,0.71,0.36
7742,0.73,0.33
7743,0.71,0.39
7744,0.72,0.37
7745,0.72,0.36
7746,0.72,0.37
7747,0.26,0.38
7748,0.27,0.38
7749,0.26,0.37
7750,0.28,0.37
7751,0.27,0.29
7752,0.26,0.4
7753,0.26,0.44
7754,0.28,0.83
7755,0.17,0.41
7756,0.05,0.36
7757,0.05,0.54
7758,0.06,0.75
7759,0.06,0.75
7760,0.05,0.76
7761,0.06,0.76
7762,0.47,0.74
7763,0.46,0.57
7764,0.48,0.57
7765,0.47,0.58
7766,0.46,0.57
7767,0.46,0.57
7768,0.39,0.56
7769,0.72,0.58
7770,0.72,0.57
7771,0.71,0.57
7772,0.71,0.59
7773,0.71,0.41
7774,0.72,0.56
7775,0.72,0.39
7776,0.72,0.39
7777,0.71,0.39
7778,0.23,0.41
7779,0.05,0.39
7780,0.05,0.41
7781,0.06,0.41
7782,0.06,0.73
7783,0.05,0.73
7784,0.07,0.71
7785,0.05,0.71
7786,0.05,0.71
7787,0.04,0.7
7788,0.06,0.88
7789,0.05,0.71
7790,0.05,0.75
7791,0.05,0.52
7792,0.08,0.73
7793,0.07,0.56
7794,0.07,0.56
7795,0.06,0.57
7796,0.05,0.54
7797,0.07,0.46
7798,0.23,0.42
7799,0.37,0.41
7800,0.38,0.41
7801,0.38,0.41
7802,0.48,0.41
7803,0.06,0.43
7804,0.07,0.42
7805,0.06,0.48
7806,0.07,0.49
7807,0.07,0.52
7808,0.05,0.52
7809,0.05,0.49
7810,0.07,0.7
7811,0.06,0.7
7812,0.06,0.69
7813,0.06,0.68
7814,0.08,0.66
7815,0.08,0.73
7816,0.08,0.72
7817,0.08,0.77
7818,0.08,0.73
7819,0.07,0.74
7820,0.08,0.74
7821,0.07,0.74
7822,0.08,0.73
7823,0.07,0.49
7824,0.08,0.47
7825,0.07,0.49
7826,0.17,0.65
7827,0.22,0.48
7828,0.24,0.46
7829,0.22,0.49
7830,0.23,0.49
7831,0.2,0.55
7832,0.21,0.88
7833,0.2,0.49
7834,0.22,0.42
7835,0.68,0.39
7836,0.82,0.68
7837,0.82,0.42
7838,0.82,0.39
7839,0.82,0.37
7840,0.82,0.42
7841,0.82,0.41
7842,0.68,0.43
7843,0.95,0.78
7844,0.95,0.95
7845,0.95,0.95
7846,0.95,0.95
7847,0.74,0.94
7848,0.87,0.97
7849,0.81,0.95
7850,0.82,0.87
7851,0.82,0.61
7852,0.82,0.58
7853,0.82,0.57
7854,0.83,0.57
7855,0.83,0.58
7856,0.83,0.55
7857,0.57,0.62
7858,0.09,0.61
7859,0.08,0.61
7860,0.06,0.61
7861,0.06,0.8
7862,0.07,0.8
7863,0.08,0.82
7864,0.19,0.81
7865,0.17,0.8
7866,0.18,0.8
7867,0.2,0.8
7868,0.2,0.8
7869,0.19,0.8
7870,0.2,0.68
7871,0.13,0.73
7872,0.06,0.75
7873,0.05,0.73
7874,0.06,0.75
7875,0.04,0.73
7876,0.05,0.73
7877,0.06,0.75
7878,0.07,0.71
7879,0.05,0.83
7880,0.06,0.71
7881,0.06,0.71
7882,0.06,0.68
7883,0.05,0.71
7884,0.07,0.72
7885,0.21,0.71
7886,0.32,0.71
7887,0.3,0.65
7888,0.31,0.61
7889,0.31,0.62
7890,0.38,0.58
7891,0.55,0.61
7892,0.55,0.57
7893,0.55,0.59
7894,0.56,0.9
7895,0.55,0.91
7896,0.55,0.9
7897,0.54,0.9
7898,0.54,0.92
7899,0.04,0.91
7900,0.06,0.93
7901,0.06,0.9
7902,0.07,0.91
7903,0.05,0.85
7904,0.07,0.68
7905,0.05,0.7
7906,0.05,0.67
7907,0.1,0.69
7908,0.14,0.68
7909,0.14,0.69
7910,0.14,0.6
7911,0.13,0.64
7912,0.13,0.64
7913,0.14,0.62
7914,0.15,0.63
7915,0.15,0.65
7916,0.13,0.62
7917,0.35,0.59
7918,0.36,0.7
7919,0.36,0.7
7920,0.36,0.7
7921,0.37,0.7
7922,0.36,0.7
7923,0.38,0.71
7924,0.26,0.51
7925,0.06,0.48
7926,0.05,0.49
7927,0.06,0.54
7928,0.06,0.85
7929,0.06,0.61
7930,0.05,0.33
7931,0.36,0.37
7932,0.34,0.3
7933,0.35,0.35
7934,0.35,0.67
7935,0.35,0.81
7936,0.35,0.83
7937,0.36,0.85
7938,0.35,0.82
7939,0.35,0.82
7940,0.35,0.84
7941,0.74,0.84
7942,0.74,0.89
7943,0.74,0.67
7944,0.75,0.67
7945,0.75,0.69
7946,0.74,0.66
7947,0.58,0.68
7948,0.36,0.67
7949,0.37,0.68
7950,0.36,0.76
7951,0.36,0.48
7952,0.13,0.31
7953,0.07,0.35
7954,0.08,0.55
7955,0.08,0.42
7956,0.08,0.37
7957,0.08,0.38
7958,0.07,0.35
7959,0.08,0.38
7960,0.07,0.35
7961,0.28,0.39
7962,0.63,0.35
7963,0.62,0.4
7964,0.63,0.38
7965,0.62,0.35
7966,0.62,0.41
7967,0.68,0.38
7968,0.63,0.38
7969,0.62,0.4
7970,0.15,0.38
7971,0.06,0.37
7972,0.05,0.38
7973,0.05,0.4
7974,0.07,0.39
7975,0.07,0.4
7976,0.06,0.4
7977,0.06,0.38
7978,0.07,0.4
7979,0.07,0.41
7980,0.07,0.4
7981,0.06,0.4
7982,0.06,0.4
7983,0.07,0.41
7984,0.07,0.35
7985,0.06,0.39
7986,0.07,0.58
7987,0.09,0.6
7988,0.09,0.58
7989,0.09,0.57
7990,0.08,0.57
7991,0.07,0.6
7992,0.08,0.63
7993,0.08,0.59
7994,0.07,0.56
7995,0.14,0.63
7996,0.22,0.57
7997,0.22,0.55
7998,0.21,0.54
7999,0.21,0.57
8000,0.22,0.5
8001,0.22,0.59
8002,0.07,0.48
8003,0.1,0.73
8004,0.11,0.74
8005,0.11,0.72
8006,0.09,0.74
8007,0.1,0.73
8008,0.07,0.72
8009,0.6,0.73
8010,0.6,0.65
8011,0.74,0.95
8012,0.6,0.96
8013,0.58,0.95
8014,0.58,0.96
8015,0.59,0.95
8016,0.58,0.96
8017,0.5,0.94
8018,0.63,0.84
8019,0.64,0.35
8020,0.63,0.34
8021,0.64,0.35
8022,0.65,0.35
8023,0.65,0.36
8024,0.65,0.34
8025,0.42,0.38
8026,0.11,0.47
8027,0.11,0.48
8028,0.12,0.53
8029,0.12,0.49
8030,0.13,0.49
8031,0.28,0.48
8032,0.26,0.46
8033,0.27,0.45
8034,0.28,0.46
8035,0.28,0.74
8036,0.27,0.82
8037,0.28,0.82
8038,0.22,0.82
8039,0.05,0.82
8040,0.04,0.82
8041,0.05,0.81
8042,0.39,0.82
8043,0.22,0.81
8044,0.07,0.76
8045,0.06,0.47
8046,0.06,0.51
8047,0.06,0.5
8048,0.05,0.49
8049,0.05,0.47
8050,0.05,0.48
8051,0.76,0.47
8052,0.79,0.45
8053,0.78,0.5
8054,0.79,0.33
8055,0.79,0.27
8056,0.78,0.34
8057,0.79,0.39
8058,0.8,0.33
8059,0.8,0.41
8060,0.45,0.36
8061,0.04,0.35
8062,0.04,0.35
8063,0.04,0.79
8064,0.04,0.94
8065,0.04,0.95
8066,0.04,0.94
8067,0.04,0.94
8068,0.04,0.73
8069,0.05,0.41
8070,0.04,0.37
8071,0.05,0.38
8072,0.03,0.39
8073,0.03,0.36
8074,0.06,0.41
8075,0.05,0.45
8076,0.06,0.52
8077,0.06,0.47
8078,0.26,0.49
8079,0.33,0.34
8080,0.33,0.35
8081,0.33,0.35
8082,0.35,0.44
8083,0.33,0.36
8084,0.33,0.35
8085,0.22,0.34
8086,0.05,0.39
8087,0.04,0.36
8088,0.06,0.3
8089,0.04,0.39
8090,0.05,0.35
8091,0.12,0.38
8092,0.14,0.39
8093,0.12,0.45
8094,0.14,0.45
8095,0.13,0.46
8096,0.28,0.43
8097,0.48,0.44
8098,0.49,0.46
8099,0.47,0.46
8100,0.49,0.58
8101,0.47,0.56
8102,0.4,0.65
8103,0.84,0.57
8104,0.86,0.57
8105,0.85,0.55
8106,0.86,0.35
8107,0.86,0.35
8108,0.87,0.33
8109,0.42,0.36
8110,0.32,0.36
8111,0.3,0.36
8112,0.32,0.29
8113,0.23,0.4
8114,0.22,0.52
8115,0.22,0.55
8116,0.23,0.54
8117,0.21,0.54
8118,0.23,0.45
8119,0.21,0.38
8120,0.22,0.38
8121,0.44,0.39
8122,0.57,0.37
8123,0.56,0.36
8124,0.59,0.47
8125,0.57,0.62
8126,0.56,0.62
8127,0.56,0.62
8128,0.57,0.6
8129,0.57,0.76
8130,0.24,0.62
8131,0.3,0.58
8132,0.25,0.68
8133,0.26,0.68
8134,0.27,0.7
8135,0.25,0.68
8136,0.26,0.75
8137,0.25,0.96
8138,0.23,0.87
8139,0.32,0.87
8140,0.33,0.88
8141,0.32,0.88
8142,0.32,0.89
8143,0.33,0.79
8144,0.34,0.91
8145,0.32,0.93
8146,0.32,0.91
8147,0.32,0.91
8148,0.27,0.91
8149,0.25,0.92
8150,0.27,0.92
8151,0.25,0.78
8152,0.25,0.44
8153,0.25,0.41
8154,0.27,0.43
8155,0.24,0.44
8156,0.25,0.42
8157,0.25,0.44
8158,0.21,0.44
8159,0.22,0.45
8160,0.24,0.43
8161,0.23,0.51
8162,0.24,0.66
8163,0.23,0.61
8164,0.24,0.62
8165,0.24,0.65
8166,0.1,0.64
8167,0.11,0.66
8168,0.11,0.67
8169,0.11,0.66
8170,0.11,0.66
8171,0.12,0.49
8172,0.11,0.36
8173,0.11,0.35
8174,0.13,0.37
8175,0.19,0.36
8176,0.18,0.35
8177,0.19,0.37
8178,0.21,0.36
8179,0.19,0.31
8180,0.17,0.67
8181,0.19,0.87
8182,0.57,0.86
8183,0.75,0.86
8184,0.75,0.68
8185,0.74,0.36
8186,0.74,0.38
8187,0.74,0.37
8188,0.74,0.35
8189,0.74,0.38
8190,0.74,0.37
8191,0.74,0.34
8192,0.3,0.36
8193,0.32,0.36
8194,0.33,0.36
8195,0.32,0.31
8196,0.32,0.36
8197,0.32,0.97
8198,0.33,0.96
8199,0.32,0.97
8200,0.31,0.97
8201,0.21,0.98
8202,0.23,0.62
8203,0.22,0.33
8204,0.22,0.35
8205,0.21,0.35
8206,0.22,0.36
8207,0.22,0.3
8208,0.22,0.36
8209,0.22,0.34
8210,0.21,0.35
8211,0.11,0.35
8212,0.1,0.37
8213,0.09,0.55
8214,0.11,0.37
8215,0.08,0.33
8216,0.06,0.36
8217,0.07,0.33
8218,0.07,0.37
8219,0.06,0.3
8220,0.04,0.35
8221,0.05,0.37
8222,0.05,0.37
8223,0.06,0.36
8224,0.05,0.36
8225,0.13,0.36
8226,0.15,0.55
8227,0.15,0.53
8228,0.16,0.55
8229,0.17,0.56
8230,0.37,0.57
8231,0.83,0.5
8232,0.84,0.54
8233,0.84,0.57
8234,0.83,0.4
8235,0.83,0.37
8236,0.83,0.42
8237,0.65,0.34
8238,0.26,0.37
8239,0.26,0.41
8240,0.27,0.36
8241,0.27,0.34
8242,0.17,0.49
8243,0.18,0.51
8244,0.19,0.49
8245,0.18,0.5
8246,0.17,0.49
8247,0.17,0.42
8248,0.18,0.37
8249,0.32,0.33
8250,0.57,0.36
8251,0.57,0.42
8252,0.54,0.34
8253,0.58,0.35
8254,0.57,0.63
8255,0.59,0.97
8256,0.57,0.98
8257,0.46,0.98
8258,0.19,0.98
8259,0.18,0.98
8260,0.17,0.99
8261,0.18,0.98
8262,0.07,0.76
8263,0.07,0.61
8264,0.06,0.76
8265,0.06,0.44
8266,0.05,0.44
8267,0.05,0.43
8268,0.05,0.45
8269,0.05,0.54
8270,0.26,0.85
8271,0.31,0.81
8272,0.31,0.82
8273,0.32,0.83
8274,0.32,0.83
8275,0.31,0.82
8276,0.32,0.81
8277,0.32,0.37
8278,0.33,0.36
8279,0.31,0.38
8280,0.97,0.33
8281,0.97,0.37
8282,0.99,0.33
8283,0.97,0.36
8284,0.97,0.34
8285,0.97,0.5
8286,0.53,0.38
8287,0.08,0.37
8288,0.07,0.36
8289,0.08,0.37
8290,0.08,0.36
8291,0.08,0.42
8292,0.06,0.56
8293,0.05,0.37
8294,0.07,0.33
8295,0.05,0.34
8296,0.06,0.37
8297,0.29,0.36
8298,0.31,0.36
8299,0.29,0.35
8300,0.29,0.35
8301,0.29,0.43
8302,0.23,0.49
8303,0.25,0.5
8304,0.26,0.36
8305,0.24,0.42
8306,0.25,0.42
8307,0.25,0.96
8308,0.25,0.65
8309,0.2,0.95
8310,0.22,0.93
8311,0.22,0.94
8312,0.22,0.94
8313,0.21,0.94
8314,0.23,0.95
8315,0.21,0.57
8316,0.23,0.64
8317,0.21,0.58
8318,0.23,0.37
8319,0.09,0.34
8320,0.08,0.37
8321,0.07,0.37
8322,0.07,0.34
8323,0.04,0.34
8324,0.07,0.67
8325,0.06,0.62
8326,0.8,0.47
8327,0.79,0.5
8328,0.81,0.9
8329,0.79,0.46
8330,0.4,0.54
8331,0.04,0.53
8332,0.04,0.34
8333,0.03,0.33
8334,0.05,0.3
8335,0.05,0.4
8336,0.04,0.34
8337,0.37,0.39
8338,0.5,0.37
8339,0.48,0.45
8340,0.5,0.47
8341,0.49,0.41
8342,0.2,0.6
8343,0.19,0.51
8344,0.22,0.61
8345,0.21,0.45
8346,0.22,0.44
8347,0.22,0.44
8348,0.23,0.45
8349,0.23,0.47
8350,0.48,0.49
8351,0.69,0.43
8352,0.7,0.71
8353,0.69,0.46
8354,0.69,0.48
8355,0.69,0.48
8356,0.7,0.47
8357,0.68,0.48
8358,0.7,0.47
8359,0.69,0.46
8360,0.22,0.47
8361,0.07,0.48
8362,0.08,0.48
8363,0.08,0.53
8364,0.1,0.55
8365,0.08,0.54
8366,0.08,0.55
8367,0.06,0.55
8368,0.08,0.56
8369,0.07,0.53
8370,0.08,0.56
8371,0.06,0.88
8372,0.06,0.86
8373,0.05,0.88
8374,0.05,0.87
8375,0.03,0.87
8376,0.04,0.87
8377,0.04,0.87
8378,0.04,0.46
8379,0.04,0.34
8380,0.05,0.39
8381,0.04,0.34
8382,0.05,0.37
8383,0.13,0.36
8384,0.15,0.36
8385,0.14,0.35
8386,0.14,0.37
8387,0.12,0.34
8388,0.14,0.36
8389,0.13,0.34
8390,0.26,0.37
8391,0.25,0.34
8392,0.25,0.41
8393,0.24,0.61
8394,0.28,0.58
8395,0.26,0.58
8396,0.26,0.58
8397,0.25,0.59
8398,0.28,0.57
8399,0.06,0.57
8400,0.07,0.58
8401,0.07,0.59
8402,0.07,0.52
8403,0.05,0.46
8404,0.05,0.5
8405,0.04,0.57
8406,0.05,0.76
8407,0.04,0.46
8408,0.04,0.46
8409,0.44,0.47
8410,0.68,0.47
8411,0.67,0.4
8412,0.67,0.34
8413,0.66,0.26
8414,0.68,0.37
8415,0.67,0.4
8416,0.67,0.62
8417,0.2,0.52
8418,0.23,0.51
8419,0.21,0.55
8420,0.21,0.52
8421,0.21,0.6
8422,0.21,0.52
8423,0.2,0.56
8424,0.21,0.5
8425,0.22,0.52
8426,0.22,0.52
8427,0.2,0.5
8428,0.21,0.55
8429,0.41,0.5
8430,0.7,0.56
8431,0.7,0.83
8432,0.7,0.59
8433,0.7,0.57
8434,0.71,0.62
8435,0.7,0.58
8436,0.71,0.59
8437,0.7,0.69
8438,0.7,0.87
8439,0.34,0.91
8440,0.36,0.82
8441,0.37,0.85
8442,0.37,0.77
8443,0.3,0.93
8444,0.37,0.93
8445,0.37,0.94
8446,0.38,0.95
8447,0.38,0.94
8448,0.26,0.67
8449,0.29,0.36
8450,0.29,0.36
8451,0.28,0.36
8452,0.28,0.41
8453,0.28,0.33
8454,0.29,0.36
8455,0.27,0.37
8456,0.27,0.72
8457,0.09,0.87
8458,0.05,0.8
8459,0.05,0.8
8460,0.05,0.8
8461,0.05,0.79
8462,0.06,0.86
8463,0.07,0.75
8464,0.14,0.71
8465,0.14,0.75
8466,0.13,0.71
8467,0.14,0.7
8468,0.15,0.73
8469,0.15,0.71
8470,0.48,0.66
8471,0.56,0.57
8472,0.55,0.65
8473,0.56,0.81
8474,0.56,0.47
8475,0.55,0.51
8476,0.54,0.36
8477,0.55,0.36
8478,0.55,0.33
8479,0.12,0.36
8480,0.05,0.35
8481,0.07,0.36
8482,0.05,0.38
8483,0.06,0.42
8484,0.06,0.72
8485,0.04,0.66
8486,0.04,0.67
8487,0.04,0.72
8488,0.11,0.72
8489,0.19,0.7
8490,0.18,0.87
8491,0.18,0.69
8492,0.17,0.71
8493,0.19,0.48
8494,0.19,0.57
8495,0.14,0.51
8496,0.04,0.51
8497,0.04,0.52
8498,0.05,0.5
8499,0.05,0.49
8500,0.04,0.52
8501,0.49,0.45
8502,0.84,0.37
8503,0.85,0.27
8504,0.84,0.36
8505,0.85,0.36
8506,0.84,0.74
8507,0.85,0.36
8508,0.84,0.38
8509,0.69,0.51
8510,0.19,0.93
8511,0.19,0.93
8512,0.2,0.92
8513,0.2,0.93
8514,0.21,0.92
8515,0.17,0.7
8516,0.18,0.75
8517,0.17,0.76
8518,0.19,0.76
8519,0.18,0.75
8520,0.19,0.76
8521,0.18,0.76
8522,0.38,0.75
8523,0.22,0.45
8524,0.36,0.37
8525,0.36,0.4
8526,0.36,0.38
8527,0.35,0.37
8528,0.34,0.37
8529,0.34,0.53
8530,0.35,0.6
8531,0.36,0.59
8532,0.35,0.59
8533,0.36,0.59
8534,0.84,0.61
8535,0.85,0.6
8536,0.84,0.6
8537,0.84,0.55
8538,0.85,0.38
8539,0.7,0.35
8540,0.8,0.27
8541,0.79,0.4
8542,0.8,0.37
8543,0.79,0.33
8544,0.49,0.37
8545,0.12,0.36
8546,0.12,0.35
8547,0.12,0.79
8548,0.13,0.77
8549,0.5,0.75
8550,0.62,0.78
8551,0.61,0.62
8552,0.61,0.61
8553,0.6,0.73
8554,0.63,0.59
8555,0.6,0.58
8556,0.62,0.53
8557,0.61,0.56
8558,0.59,0.58
8559,0.17,0.58
8560,0.17,0.51
8561,0.17,0.42
8562,0.19,0.47
8563,0.16,0.46
8564,0.18,0.42
8565,0.18,0.45
8566,0.08,0.43
8567,0.03,0.51
8568,0.04,0.78
8569,0.03,0.82
8570,0.05,0.82
8571,0.04,0.84
8572,0.05,0.87
8573,0.07,0.79
8574,0.11,0.35
8575,0.06,0.36
8576,0.08,0.35
8577,0.07,0.37
8578,0.08,0.38
8579,0.07,0.35
8580,0.51,0.36
8581,0.58,0.33
8582,0.6,0.32
8583,0.58,0.45
8584,0.6,0.44
8585,0.59,0.44
8586,0.6,0.45
8587,0.59,0.47
8588,0.59,0.45
8589,0.56,0.48
8590,0.56,0.46
8591,0.54,0.46
8592,0.55,0.44
8593,0.54,0.37
8594,0.55,0.37
8595,0.54,0.39
8596,0.55,0.43
8597,0.53,0.36
8598,0.24,0.39
8599,0.04,0.37
8600,0.05,0.36
8601,0.04,0.37
8602,0.03,0.34
8603,0.05,0.35
8604,0.05,0.66
8605,0.05,0.81
8606,0.06,0.68
8607,0.04,0.73
8608,0.04,0.78
8609,0.04,0.75
8610,0.05,0.89
8611,0.05,0.91
8612,0.08,0.91
8613,0.24,0.92
8614,0.25,0.81
8615,0.23,0.91
8616,0.25,0.91
8617,0.23,0.93
8618,0.24,0.93
8619,0.23,0.91
8620,0.24,0.91
8621,0.24,0.91
8622,0.36,0.5
8623,0.34,0.49
8624,0.38,0.47
8625,0.36,0.46
8626,0.38,0.44
8627,0.36,0.98
8628,0.37,0.98
8629,0.29,0.99
8630,0.38,0.99
8631,0.36,0.98
8632,0.36,0.98
8633,0.37,0.99
8634,0.15,0.88
8635,0.04,0.31
8636,0.04,0.36
8637,0.04,0.36
8638,0.05,0.37
8639,0.04,0.36
8640,0.05,0.36
8641,0.05,0.92
8642,0.07,0.36
8643,0.03,0.62
8644,0.05,0.37
8645,0.03,0.34
8646,0.05,0.45
8647,0.06,0.88
8648,0.04,0.55
8649,0.04,0.35
8650,0.48,0.36
8651,0.63,0.37
8652,0.63,0.35
8653,0.63,0.35
8654,0.64,0.64
8655,0.63,0.33
8656,0.63,0.35
8657,0.64,0.35
8658,0.64,0.36
8659,0.32,0.35
8660,0.05,0.38
8661,0.05,0.35
8662,0.05,0.52
8663,0.05,0.35
8664,0.08,0.36
8665,0.08,0.65
8666,0.08,0.62
8667,0.07,0.35
8668,0.07,0.34
8669,0.08,0.42
8670,0.05,0.35
8671,0.05,0.41
8672,0.06,0.73
8673,0.05,0.73
8674,0.06,0.73
8675,0.05,0.67
8676,0.07,0.6
8677,0.07,0.74
8678,0.07,0.75
8679,0.05,0.72
8680,0.05,0.73
8681,0.06,0.73
8682,0.08,0.73
8683,0.08,0.55
8684,0.09,0.55
8685,0.08,0.84
8686,0.05,0.55
8687,0.05,0.53
8688,0.05,0.62
8689,0.04,0.59
8690,0.04,0.6
8691,0.27,0.65
8692,0.34,0.89
8693,0.34,0.61
8694,0.34,0.57
8695,0.34,0.77
8696,0.33,0.76
8697,0.34,0.77
8698,0.33,0.75
8699,0.05,0.76
8700,0.05,0.77
8701,0.06,0.74
8702,0.06,0.77
8703,0.05,0.75
8704,0.03,0.54
8705,0.05,0.42
8706,0.05,0.43
8707,0.25,0.44
8708,0.33,0.43
8709,0.35,0.42
8710,0.34,0.42
8711,0.33,0.41
8712,0.32,0.43
8713,0.33,0.44
8714,0.32,0.51
8715,0.29,0.7
8716,0.56,0.52
8717,0.56,0.54
8718,0.57,0.74
8719,0.57,0.47
8720,0.56,0.38
8721,0.56,0.39
8722,0.57,0.35
8723,0.56,0.36
8724,0.47,0.34
8725,0.56,0.47
8726,0.56,0.65
8727,0.56,0.63
8728,0.56,0.65
8729,0.56,0.71
8730,0.5,0.83
8731,0.2,0.63
8732,0.18,0.53
8733,0.18,0.42
8734,0.19,0.38
8735,0.19,0.4
8736,0.19,0.35
8737,0.18,0.46
8738,0.19,0.39
8739,0.27,0.36
8740,0.26,0.9
8741,0.27,0.9
8742,0.28,0.91
8743,0.29,0.9
8744,0.27,0.9
8745,0.27,0.93
8746,0.17,0.95
8747,0.18,0.91
8748,0.17,0.76
8749,0.16,0.66
8750,0.17,0.79
8751,0.16,0.67
8752,0.15,0.65
8753,0.16,0.46
8754,0.18,0.45
8755,0.22,0.45
8756,0.71,0.45
8757,0.72,0.49
8758,0.73,0.45
8759,0.71,0.47
8760,0.31,0.42
8761,0.19,0.78
8762,0.54,0.57
8763,0.53,0.53
8764,0.52,0.6
8765,0.2,0.61
8766,0.06,0.61
8767,0.05,0.59
8768,0.06,0.6
8769,0.06,0.54
8770,0.07,0.54
8771,0.06,0.6
8772,0.08,0.36
8773,0.11,0.3
8774,0.13,0.38
8775,0.12,0.38
8776,0.11,0.54
8777,0.11,0.89
8778,0.14,0.87
8779,0.47,0.89
8780,0.49,0.89
8781,0.47,0.92
8782,0.49,0.67
8783,0.47,0.66
8784,0.49,0.51
8785,0.48,0.71
8786,0.48,0.52
8787,0.47,0.63
8788,0.46,0.49
8789,0.04,0.5
8790,0.07,0.5
8791,0.06,0.49
8792,0.06,0.51
8793,0.04,0.57
8794,0.07,0.73
8795,0.05,0.5
8796,0.05,0.57
8797,0.04,0.79
8798,0.05,0.68
8799,0.02,0.6
8800,0.04,0.87
8801,0.04,0.57
8802,0.05,0.72
8803,0.04,0.59
8804,0.52,0.88
8805,0.49,0.51
8806,0.51,0.45
8807,0.5,0.46
8808,0.51,0.45
8809,0.5,0.41
8810,0.51,0.45
8811,0.47,0.46
8812,0.05,0.62
8813,0.04,0.5
8814,0.06,0.55
8815,0.05,0.58
8816,0.06,0.76
8817,0.04,0.59
8818,0.05,0.56
8819,0.1,0.56
8820,0.19,0.74
8821,0.2,0.55
8822,0.2,0.56
8823,0.19,0.54
8824,0.19,0.6
8825,0.19,0.64
8826,0.21,0.73
8827,0.19,0.61
8828,0.16,0.62
8829,0.15,0.59
8830,0.15,0.6
8831,0.13,0.62
8832,0.14,0.56
8833,0.13,0.35
8834,0.6,0.35
8835,0.83,0.37
8836,0.83,0.61
8837,0.83,0.37
8838,0.85,0.44
8839,0.84,0.49
8840,0.84,0.33
8841,0.2,0.37
8842,0.21,0.32
8843,0.22,0.39
8844,0.23,0.36
8845,0.19,0.36
8846,0.34,0.45
8847,0.45,0.62
8848,0.46,0.63
8849,0.46,0.64
8850,0.47,0.66
8851,0.45,0.64
8852,0.45,0.61
8853,0.44,0.64
8854,0.46,0.83
8855,0.24,0.83
8856,0.26,0.85
8857,0.24,0.85
8858,0.26,0.84
8859,0.25,0.84
8860,0.25,0.86
8861,0.25,0.73
8862,0.27,0.79
8863,0.24,0.81
8864,0.25,0.79
8865,0.21,0.84
8866,0.24,0.8
8867,0.23,0.79
8868,0.24,0.8
8869,0.2,0.9
8870,0.05,0.85
8871,0.05,0.67
8872,0.04,0.68
8873,0.03,0.68
8874,0.06,0.68
8875,0.04,0.67
8876,0.05,0.68
8877,0.1,0.54
8878,0.12,0.58
8879,0.11,0.58
8880,0.12,0.59
8881,0.11,0.57
8882,0.1,0.59
8883,0.03,0.59
8884,0.05,0.59
8885,0.04,0.57
8886,0.03,0.64
8887,0.05,0.89
8888,0.11,0.83
8889,0.11,0.83
8890,0.11,0.81
8891,0.11,0.94
8892,0.12,0.81
8893,0.1,0.82
8894,0.25,0.84
8895,0.54,0.92
8896,0.53,0.53
8897,0.55,0.36
8898,0.53,0.33
8899,0.52,0.35
8900,0.24,0.32
8901,0.25,0.42
8902,0.24,0.36
8903,0.25,0.33
8904,0.25,0.73
8905,0.25,0.45
8906,0.25,0.46
8907,0.25,0.42
8908,0.28,0.44
8909,0.43,0.46
8910,0.44,0.45
8911,0.44,0.42
8912,0.44,0.56
8913,0.44,0.85
8914,0.44,0.88
8915,0.41,0.87
8916,0.64,0.9
8917,0.63,0.91
8918,0.63,0.88
8919,0.62,0.85
8920,0.62,0.85
8921,0.63,0.8
8922,0.63,0.8
8923,0.54,0.82
8924,0.63,0.79
8925,0.64,0.72
8926,0.63,0.94
8927,0.63,0.91
8928,0.35,0.93
8929,0.38,0.96
8930,0.39,0.92
8931,0.38,0.92
8932,0.18,0.93
8933,0.12,0.94
8934,0.13,0.95
8935,0.12,0.7
8936,0.1,0.38
8937,0.12,0.41
8938,0.2,0.51
8939,0.19,0.33
8940,0.2,0.34
8941,0.2,0.35
8942,0.17,0.27
8943,0.23,0.36
8944,0.24,0.54
8945,0.23,0.39
8946,0.24,0.34
8947,0.25,0.41
8948,0.24,0.32
8949,0.27,0.32
8950,0.06,0.32
8951,0.06,0.74
8952,0.04,0.53
8953,0.05,0.53
8954,0.05,0.53
8955,0.05,0.56
8956,0.03,0.58
8957,0.05,0.69
8958,0.08,0.7
8959,0.09,0.72
8960,0.09,0.72
8961,0.09,0.69
8962,0.1,0.74
8963,0.1,0.72
8964,0.1,0.72
8965,0.09,0.75
8966,0.09,0.59
8967,0.46,0.75
8968,0.76,0.54
8969,0.77,0.55
8970,0.76,0.54
8971,0.76,0.54
8972,0.76,0.58
8973,0.75,0.44
8974,0.76,0.49
8975,0.76,0.76
8976,0.76,0.56
8977,0.09,0.63
8978,0.09,0.81
8979,0.09,0.85
8980,0.07,0.85
8981,0.09,0.84
8982,0.1,0.92
8983,0.09,0.9
8984,0.09,0.84
8985,0.1,0.81
8986,0.15,0.58
8987,0.27,0.29
8988,0.27,0.36
8989,0.27,0.36
8990,0.28,0.36
8991,0.27,0.39
8992,0.27,0.58
8993,0.14,0.66
8994,0.06,0.53
8995,0.03,0.42
8996,0.03,0.42
8997,0.04,0.41
8998,0.46,0.4
8999,0.92,0.39
9000,0.92,0.35
